9212,NATO's Price,"Political Science/International Relations/Power, Alliance, Leadership, and Hegemony/Regionalism, Power Blocs, and Hegemony           ",,
9213,Unions In Decline? What Has Changed and Why,Political Science/Comparative Politics/Social Movements           ,,
9214,The Curve of American Power,History/World/Global History/Empires/Imperialism/Rise/Fall           ,,
9215,An Econometric Analysis of Telecom Competition|| Privatization|| and Regulation in Africa and Latin America,History/Economic History/Business and Corporations/Energy and Other Services           ,,
9216,Masculinity and Undocumented Labor Migration: Injured Latino Day Laborers in San Francisco,Anthropology/Social/Cultural Anthropology/Gender           ,,
9217,Urban Sociology: The Contribution and Limits of Political Economy,Sociology/Urban Sociology/Research Issues           ,,
9218,The Relationship Between Theory and Policy in International Relations,"Political Science/International Relations/Approach, Critique of International Relations Theory, and Methodology           ",,
9219,World War II: Why Was This War Different?,Philosophy/War/Violence and Aggression/Ethical Issues           ,,
9220,The Moral Standing of States: A Response to Four Critics,Philosophy/War/Various Perspectives on War           /           /Political Science/Political Theory and Philosophy/Concepts/NationState,,
9221,Zaire: From the National Conference to the Federal Republic of the Congo?,"Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           ",,
9222,Chinese Village Women as Visual Anthropologists: A Participatory Approach to Reaching Policymakers,Anthropology/Social/Cultural Anthropology/Gender           ,,
9223,Psychology in China: A Review,"Social Psychology/Approaches to Social Psychology/Indigenous, NonWestern and PostColonialist Approaches           ",,
9224,The Third Eye: Towards a Critique of 'Nativist Anthropology',Anthropology/Methods and Approaches/PostColonialism and Subaltern Views           ,,
9225,Worsening Income Gaps and a Sustainable Future,Economics/Globalization/Globalization: Positive Development Impacts           ,,
9226,Moments of Danger: Race|| Gender|| and Memories of Empire,History/Social and Cultural History/Gender/Feminist Theory           ,,
9227,High Society in a Workers' Society: Work|| Community and Kibbutz,Sociology/Family and Kinship/Evolution of the Family / Family Structure           ,,
9228,A Calling to Account,Economics/Economics as a Social Science/Methods/Measurement  Application           ,,
9229,The Boundary of Conception,Economics/Economics as a Social Science/Methods/Measurement  Application           ,,
9230,The Eye of the Beholder: The UNSNA as Applied Patriarchy and How the UNSNA Makes Women Invisible,Economics/Economics as a Social Science/Methods/Measurement  Application           ,,
9231,If Counting Was the Limit of Intelligence: My Search for an Alternative to the UNSNA,Economics/Economics as a Social Science/Methods/Measurement  Application           ,,
9232,Environment|| Health|| and Gender in Latin America: Trends and Research Issues,Sociology/Urban Sociology/Environmental Issues           ,,
9233,Social-Movement Unionism: A New Union Model for a New World Order,Sociology/Political Sociology/Social Movements/Struggles of the Oppressed           ,,
9234,Social Movement Unionism: The Case of South Africa,"Social Psychology/Applied Social Psychology/Colonialism, Oppression, and Resistance           ",,
9235,The Venues of Influence: A New Theory of Political Control of the Bureaucracy,"Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           ",,
9236,The Persistence of Subsistence and the Limits to Development Studies: The Challenge of Tanzania,Economics/Globalization/Globalization: Negative Development Impacts           ,,
9237,Language of Response and the Spontaneous Self-Concept: A Test of the Cultural Accommodation Hypothesis,"Social Psychology/Social Cognition/Perception, Judgment and Mental Representation           ",,
9238,Literacy for Health: An Interdisciplinary Model,Anthropology/Language and Society/Human Welfare           ,,
9239,Federalism|| Federal Political Systems|| And Federations,"Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Other           ",,
9240,Righteous Oil? Human Rights|| The Oil Complex|| And Corporate Social Responsibility,History/Economic History/Business and Corporations/Energy and Other Services           /           /Economics/Development/Markets/Corporate Social and Environmental Impacts,,
9241,The Failure of Pharmaceuticals and the Power of Plants: Medicinal Discourse as a Critique of Modernity in the Amazon,Anthropology/Social/Cultural Anthropology/Westernization and Modernity           ,,
9242,Water and Food Insecurity in Developing Countries:Major Challenges for the 21st Century,Economics/Development/Population and Quality of Life/Environment           ,,
9243,Unveiling Scheherazade: Feminist Orientalism in the International Alliance of Women|| 1911-1950,History/Social and Cultural History/Gender/Activism           ,,
9244,Making a Living|| Earning a Living: Work and Employment in Southern Africa,Economics/Development/Poverty and Inequality/Income and Employment           ,,
9245,Looters|| Rent-Scrapers and Dividend-Collectors: Corruption and Growth in Zaire|| South Korea and the Philippines,Political Science/Public Administration/Efficiency/Corruption           ,,
9246,The Moral Evil Demons,Philosophy/Rights and Justice/Ethical Theory/Problems for Modern Ethical Theory           ,,
9247,Wages|| Employment and Workers' Rights in Latin America|| 1970-98,Economics/Economic Policy/Neoliberal Regime           ,,
9248,A Search for Balance: Pharmaceuticals in Sri Lanka: Pioneering Steps in a Receptive Environment and Subsequent Accommodations,Political Science/Public Policy/Health/Public Health Policy           ,,
9249,Nature|| Harmony|| and the Kaliyugaya: Global/Local Discourses on the Human-Environment Relationship,Anthropology/Methods and Approaches/Idealism           ,,
9250,Sexual Orientation Discrimination in Hiring,"Economics/Growth, Allocation and Distribution/Economics of Discrimination           ",,
9251,The “Moral Universal” from the Perspectives of East Asian Thought,Sociology/Sociology of Religion/Ideology and Utopia           ,,
9252,Televisualist Anthropology: Representation|| Aesthetics|| Politics,Anthropology/Social/Cultural Anthropology/Traditional and Tribal Societies           ,,
9253,Openness|| Specialization|| and Productivity Growth in Less Developed Countries,"Economics/Growth, Allocation and Distribution/Factors of Growth/Productivity           ",,
9254,Reviewed of Kwame Anthony Appiah|| The Ethics of Identity,Philosophy/Rights and Justice/Ethical Theory/Utilitarianism           ,,
9255,Poverty|| Development|| and Sustainability,Philosophy/The Environment/Systemic Issues           ,,
9256,From Foraging to Farming: Explaining the Neolithic Revolution,"History/Economic History/Agriculture, Natural Resources, and Extractive Industries/Food and Famine           ",,
9257,Coming to Terms with Human Variation,"Anthropology/Biological/Physical Anthropology/Human Biology, Genetic Diversity and Human Physical Variety           ",,
9258,Whose Bank is it Anyway? The Importance of Unemployment and the Stock Market for Monetary Policy,Economics/Economic Policy/Monetary Policy           ,,
9259,Eyewitness testimony,"Social Psychology/Social Cognition/Perception, Judgment and Mental Representation           ",,
9260,Gender and Sexual Harassment,Sociology/Culture and Society/Gender           ,,
9261,Reconstructing Capital: The American Roots and Humanist Vision of Marx's Thought,Economics/Economics as a Social Science/Economic Ideas/Marx and Marxism           ,,
9262,Why a World State is Inevitable: Teleology and the Logic of Anarchy,"Political Science/International Relations/Approach, Critique of International Relations Theory, and Methodology           ",,
9263,Prehistories of Commodity Branding,"Anthropology/Social/Cultural Anthropology/Subsistence and Economic Practices, Organization, and Structure/Economics and Culture           /           /History/Social and Cultural History/Consumerism/Consumption",,
9264,Managing the Adverse Thermal Effects of Urban Development in a Densely Populated Chinese City,History/Environmental History/Environmental Destruction           ,,
9265,World music: A medium for unity and difference?,Anthropology/Social/Cultural Anthropology/Culture/Evolution of Culture           ,,
9266,The Role of the Independent Alternative Grassroots Media in South Africa: A Personal Perspective,History/Social and Cultural History/Communication/Media/News Services           ,,
9267,Cultural Materialism: Food for Thought or Bum Steer?,Anthropology/Methods and Approaches/Cultural Materialism           ,,
9268,A Japanese Contribution to the Critique of Rational Choice Marxism,Economics/Economics as a Social Science/Economic Ideas/Marx and Marxism           ,,
9269,Doing Gender,History/Social and Cultural History/Gender/Construction of Gender           ,,
9270,Economic Integration: Three Actors on the International Stage,Economics/Economic Policy/Trade/Trade Regimes and Agreements           ,,
9271,Ecotourism and Authenticity: Getting Away from it All?,Anthropology/Social/Cultural Anthropology/Ecology and Resource Conservation           ,,
9272,Parks and Peoples: The Social Impact of Protected Areas,Anthropology/Social/Cultural Anthropology/Ecology and Resource Conservation           ,,
9273,Expanding the Groupthink Explanation to the Study of Contemporary Cults,Social Psychology/Group Dynamics/Inter and IntraGroup Dynamics           ,,
9274,Globalization and Values,"Sociology/Culture and Society/Globalization, Cultures, and Communication           /           /History/Economic History/History of Economic Thought/Mainstream U.S. Influences on Economic Thought",,
9275,Rationality|| Irrationality and Economic Cognition,Economics/WellBeing/Human Development/Health and Welfare           /           /History/Economic History/History of Economic Thought/Mainstream U.S. Influences on Economic Thought,,
9276,Introduction: Some Insights from Western Social Theory,Economics/Economics as a Social Science/Economic Ideas/Other           ,,
9277,The Search for History in the Native Caribbean and South America,History/Political History/Colonial/Postcolonial History           ,,
9278,The Historical Roots of Our Ecological Crisis,Economics/Globalization/Global Environmental Issues/Ecology and Resources           ,,
9279,From the Politics of Poverty to the Politics of Identity? Child Rights and Working Children in Bangladesh,History/Social and Cultural History/Childhood/Children's Rights           ,,
9280,Currency Competition and Consumer-Driven Unification,Economics/Economic Policy/Market Formation and Regulation           ,,
9281,Global Governance as the Friendly Face of Unaccountable Power,"Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Authority and Power           ",,
9282,Weight and Welfare of Australians|| 1890-1940,"History/Social and Cultural History/Health, Education, and WellBeing           ",,
9283,Women Peasants|| Food Security and Biodiversity in the Crisis of Neoliberalism,Economics/Development/Women and Children/Health and Welfare           ,,
9284,Sharing By Default?: Outline of an Anthropology of Virtue,"Anthropology/Methods and Approaches/Cultural Particularism, Universalism, and Relativism           ",,
9285,The Vines of Complexity: Egalitarian Structures and the Institutionalization of Inequality among the Enga,"Anthropology/Social/Cultural Anthropology/Political Practices, Organization, and Structure/Institutions           ",,
9286,Sociology|| Modernity and the Globalization of Environmental Change,Sociology/Culture and Society/Westernization           ,,
9287,A Critical Archaeology Revisited,Anthropology/Archaeology/Archaeological Theory/Archaeometry           ,,
9288,Long-Term Trends in American Wealth Inequality,"Economics/Growth, Allocation and Distribution/Economics of Distribution           ",,
9289,The Evolution of Communication,History/Social and Cultural History/Communication/Media/Modern Media           ,,
9290,Ostracism,Social Psychology/Group Dynamics/InGroup/OutGroup Dynamics           ,,
9291,A New Look at Global Forest Histories of Land Clearing,History/Environmental History/Forests/Deforestation           ,,
9292,Far Away|| So Close: Some Notes on Participant Observation During Fieldwork in Nepal and England,Anthropology/Methods and Approaches/Ethnological Approaches and Participant Observation           ,,
9293,Racial Antagonisms and Race-Based Social Policy,"Sociology/Urban Sociology/Poverty, Inequality, and Discrimination           ",,
9294,Ghetto-Related Behavior and the Structure of Opportunity,Economics/Economics as a Social Science/Capitalism and Culture/Culture and the Economy           ,,
9295,The Anthropology of Online Communities,Anthropology/Social/Cultural Anthropology/Media and Technology           ,,
9296,Educational Rights of Persons Belonging to National Minorities,Political Science/Public Policy/Social Welfare/Human Rights           ,,
9297,Intergroup Relations in Chimpanzees,Anthropology/Biological/Physical Anthropology/Primatology           ,,
9298,Methodological nationalism and beyond: nation-state building|| migration and the social sciences,Political Science/Political Theory and Philosophy/Concepts/Other           ,,
9299,Methodological Nationalism|| the Social Sciences|| and the Study of Migration: An Essay in Historical Epistemology,About Social Science/Ways of Doing Social Science           /           /Political Science/International Relations/Globalization/Migration,,
9300,Community Based Collaboration for Environmental Justice: South-East Halifax Environmental Reawakening,History/Environmental History/Environmental Justice           ,,
9301,An Emergency Response System for the International Community: Commentary on The Politics of Rescue,Philosophy/War/International Intervention/Sovereignty           ,,
9302,Community Control in a Global Economy: Lessons from Mexico's Economic Integration Process,Economics/Globalization/Global Trade           /           /GDAE/Globalization and Trade/           /GDAE/Economics as a Social Science,,
9303,The Paradox of Agricultural Subsidies: Measurement Issues|| Agricultural Dumping|| and Policy Reform,Economics/Economic Policy/Food and Agricultural Policies           /           /GDAE/Globalization and Trade/           /GDAE/Agricultural Policy,,
9304,Identifying the Real Winners from U.S. Agricultural Policies,Economics/Economic Policy/Food and Agricultural Policies           /           /GDAE/Agricultural Policy,,
9305,Policy Space for Mexican Maize: Protecting Agro-biodiversity by Promoting Rural Livelihoods,Economics/Globalization/Food and Agriculture           /           /GDAE/Agricultural Policy,,
9306,Negotiating a Passage Between Disciplinary Borders,About Social Science/Ways of Doing Social Science           ,,
9307,Developing International Rules for Foreign Investment: OECD's Multilateral Agreement on Investment,Economics/Globalization/Foreign Direct Investment           /           /Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties,,
9308,Information Sharing,Social Psychology/Group Dynamics/Group Communication           ,,
9309,Social Theory and Global History: The Three Cultural Crystallizations,Sociology/Culture and Society/Modernity and Tradition           ,,
9310,Discourse and Racism: European Perspectives,Anthropology/Language and Society/Race           ,,
9311,On Wu Mi's Conservatism,Political Science/Political Theory and Philosophy/Ideology/Conservatism           ,,
9312,History and Imperialism: A Century of Theory|| from Marx to Postcolonialism,History/World/Global History/Empires/Imperialism/Historiography           ,,
9313,Land|| Labor|| and Difference: Elementary Structures of Race,History/Political History/Race/Racism           /           /Philosophy/Rights and Justice/Human Rights/Contemporary Questions,,
9314,Do Parents Help More Their Less Well-off Children?: Evidence from a Sample of Migrants to France,Sociology/Family and Kinship/WellBeing and Family           ,,
9315,Edible Ideology? Survival Strategies in Brazilian Land-Reform Settlements,Sociology/Political Sociology/Social Movements/Struggles of the Oppressed           ,,
9316,Neoliberalism and International Financial Instability,Economics/Globalization/Global Neoliberal Regime           ,,
9317,Perilous Ideas: Race|| Culture|| People,"Anthropology/Methods and Approaches/Cultural Particularism, Universalism, and Relativism           ",,
9318,Women's Body Image Theory and Research: A Hermeneutic Critique,Social Psychology/Approaches to Social Psychology/Deconstructionism and PostModernism           ,,
9319,Consumption and Vulnerability Among Foragers and Horticulturalists in the Rainforests of Honduras,"Anthropology/Social/Cultural Anthropology/Subsistence and Economic Practices, Organization, and Structure/Wealth and Poverty           ",,
9320,Building on Weber to Understand Governance: Exploring the Links between Identity|| Democracy and 'Inner Distance',Sociology/Political Sociology/Authority           ,,
9321,Openness and Wage Inequality in Developing Countries: The Latin American Challenge to East Asian Conventional Wisdom,"Economics/Growth, Allocation and Distribution/Labor and Employment/Wages           /           /Economics/Globalization/Inequality",,
9322,Attitude Change: Persuasion and Social Influence,"Social Psychology/Social Cognition/Marketing, Persuasion, and Propaganda           ",,
9323,An Insurgent Path to Democracy: Popular Mobilization|| Economic Interests|| and Regime Transition in South Africa and El Salvador,Political Science/Comparative Politics/Social Movements           ,,
9324,Globalization: Its Nature and Impact,"Economics/Globalization/Evaluation and Assessment of Globalization           /           /Political Science/International Relations/Power, Alliance, Leadership, and Hegemony/World Orders Old and New",,
9325,Mobilizing Action for Change,Economics/Globalization/Multilateral Institutions: Other           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development,,
9326,Natural Resource Consumption,Economics/Globalization/Culture and Consumption           ,,
9327,Linguistic Anthropology of Education,Anthropology/Language and Society/Education           ,,
9328,The Impact of Remittances on Economic Growth and Development in Africa,"Economics/Growth, Allocation and Distribution/Factors of Growth/Case Studies           ",,
9329,Slavery and American Agricultural History,"History/Economic History/Labor and Employment History/Slavery, Forced Labor, and Reform Movements           ",,
9330,The Myth of the Resource Curse,"History/Economic History/Agriculture, Natural Resources, and Extractive Industries/Mining           ",,
9331,Technology and Sovereignty,Economics/Economic Policy/Technology           ,,
9332,Identity in World History: A Postmodern Perspective,History/World/Global History/Concept/Critique           ,,
9333,The Global Joint Distribution of Income and Health,Economics/WellBeing/Human Development/Health and Welfare           ,,
9334,The Rise of Nationalism at the Afghan Court|| 1903-1914,History/Political History/Ideology and Regimes/Nationalism/National Identity           ,,
9335,Who Controls China's Courts?,Economics/Economic Policy/Institutions/Justice           ,,
9336,Popular Sovereignty and Nationalism,"Political Science/Comparative Politics/Political Systems, Processes and Transition/Nationalism and Nation Building           ",,
9337,Stories of Error and Vice Matter: Path Dependence|| Paul David|| and Efficiency and Optimality in Economics,Economics/Economics as a Social Science/Psychology and Behavior           /           /Economics/Economics as a Social Science/Economic Ideas/Topics in the History of Thought,,
9338,Chinese Conversion to Evangelical Christianity: The Importance of Social and Cultural Contexts,Sociology/Sociology of Religion/Identity           ,,
9339,Communication Slips and their Sociocultural Implications,Social Psychology/Group Dynamics/Group Communication           ,,
9340,Macroeconomic Policy Lessons of Labor Market Friction,Economics/Economic Policy/Labor Markets           ,,
9341,Cleansing Islam from the Public Sphere,Sociology/Sociology of Religion/Nationalism           ,,
9342,The Continuing Importance of Trade Liberalization,Economics/Economic Policy/Neoliberal Regime           ,,
9343,The Anthropology of Afro-Latin America and the Caribbean: Diasporic Dimensions,"Anthropology/Social/Cultural Anthropology/Migration, Displacement, and Resettlement           ",,
9344,Kinship|| Ethnicity|| and Religion in Post-Communist Societies: Russia's Autonomous Republic of Kabardino-Balkariya,Political Science/Public Policy/Social Welfare/Race Issues           ,,
9345,The Limits to Globalization Theory: A Geographic Perspective on Global Economic Change,Economics/Globalization/Evaluation and Assessment of Globalization           ,,
9346,Place|| National Identity and Post-Socialist Transformations: An Introduction,"Political Science/Comparative Politics/Political Systems, Processes and Transition/Nationalism and Nation Building           ",,
9347,Private Pain/Public Peace: Women's Rights as Human Rights and Amnesty International's Report on Violence against Women,Anthropology/Social/Cultural Anthropology/Gender           ,,
9348,Is the Entropy Law Relevant to the Economics of Natural Resource Scarcity? ,Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Ecological/ Sustainability Approach           ,,
9349,Egalitarianism and Personal Desert,Philosophy/Rights and Justice/Distributive Justice/Economic Structure and Distribution           ,,
9350,Where Silenced Voices Speak Out: The Hidden Power of Informal Communication Networks,Sociology/Family and Kinship/Domestic Violence           ,,
9351,Democracy in Africa?,"Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Democracy           ",,
9352,First Language First: Literacy Education for the Future in a Multilingual Philippine Society,Anthropology/Language and Society/Education           ,,
9353,The Political Economy of Interwar Egyptian Cotton Policy,History/Economic History/Economic Planning and Policy           ,,
9354,Egypt's Growth Performance under Economic Liberalism: A Reassessment with New GDP Estimates|| 1886-1945,"History/Economic History/Economic Development, Growth, and Aggregate Productivity/National Development           ",,
9355,Necro-Utopia: The Politics of Indistinction and the Aesthetics of the Non-Soviet,"Anthropology/Social/Cultural Anthropology/Political Practices, Organization, and Structure/Civil Society and the State           ",,
9356,Frank H. Knight's Thought Revisited: Subjectivism|| Interpretation and Social Economics,History/Economic History/History of Economic Thought/Mainstream U.S. Influences on Economic Thought           ,,
9357,A Note on the Hicksian Concept of Income,"Economics/Economics as a Social Science/Methods/Measurement  Application           /           /Economics/Growth, Allocation and Distribution/Economics of Distribution",,
9358,Cheap Chickens: Feeding Africa's Poor,Economics/Economic Policy/Food and Agricultural Policies           ,,
9359,Patriarchal Struggles and State Practices: A Feminist|| Political-Economic View,"Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender           /           /Political Science/Comparative Politics/Cultural, Ethnic and Gender Politics and Movements/Gender Politics",,
9360,Islamic Economics: A Survey of the Literature,Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Religious Approach           ,,
9361,Islamic Economics: A Survey of the Literature,History/Economic History/History of Economic Thought/Worldwide           ,,
9362,University Education|| Party Seniority|| and Elite Recruitment in China,Sociology/Political Sociology/Elites           ,,
9363,She Didn't Raise Her Boy to Be a Slacker: Motherhood|| Conscription|| and the Culture of the First World War,History/Social and Cultural History/Childhood/Childrearing and Parenting           ,,
9364,Distributive Justice and the Argument for an Unconditional Basic Income,Philosophy/Rights and Justice/Distributive Justice/Economic Structure and Distribution           ,,
9365,China's New Rural Daughters Coming of Age: Downsizing the Family and Firing Up Cash Earning Power in the New Economy,Sociology/Culture and Society/Gender           /           /Economics/Development/Women and Children/Labor Issues,,
9366,Worker Remittances and Government Behaviour in the Receiving Countries,Economics/Globalization/Globalization and Human Capital           ,,
9367,A Rostovian Model of Endogenous Growth and Underdevelopment Traps,Economics/Development/Development Theory and Critique/Theory           ,,
9368,Colonialism and the Holocaust - Towards an Archeology of Genocide,History/Political History/Colonial/Postcolonial History           /           /Philosophy/War/Violence and Aggression/Torture and Genocide,,
9369,Orphan Living Situations in Malawi: A Comparison of Orphanages and Foster Homes,History/Social and Cultural History/Childhood/Orphanages           ,,
9370,Trends of International Migration Since 1965: What Existing Data Reveal,History/World/Global History/Migration/Migration Patterns           ,,
9371,The Failure of the Authoritarian Developmentalist Regimes and the Emergence of Radical Protest Movements in the Middle East and Africa: The Case of Algeria,Political Science/Comparative Politics/Social Movements           ,,
9372,Population and African Society,Sociology/Urban Sociology/Demographics           ,,
9373,Consumers and Consumption,"Sociology/Culture and Society/Globalization, Cultures, and Communication           ",,
9374,Political Religion: The Case of the Cultural Revolution in China,Sociology/Sociology of Religion/Ethics and Politics           ,,
9375,What Works in Fighting Diarrheal Diseases in Developing Countries? A Critical Review,Economics/WellBeing/Human Development/Health and Welfare           ,,
9376,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9377,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9378,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9379,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9380,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9381,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9382,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9383,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9384,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9385,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9386,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9387,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9388,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9389,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9390,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9391,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9392,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9393,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9394,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9395,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9396,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9397,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9398,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9399,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9400,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9401,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9402,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9403,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9404,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9405,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9406,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9407,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9408,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9409,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9410,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9411,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9412,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9413,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9414,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9415,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9416,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9417,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9418,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9419,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9420,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9421,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9422,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9423,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9424,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9425,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9426,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9427,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9428,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9429,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9430,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9431,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9432,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9433,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9434,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9435,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9436,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9437,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9438,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9439,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9440,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9441,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9442,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9443,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9444,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9445,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9446,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9447,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9448,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9449,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9450,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9451,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9452,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9453,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9454,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9455,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9456,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9457,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9458,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9459,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
9460,SCRAPING ERROR,S/C/R/A/P/I/N/G/ /E/R/R/O/R,,
